,2-pt,avg_yards/rec,comp,comp-%,fan_pts,fl,int,kick_td,pass_att,pass_tds,pass_yards,pass_yards/att,player,punt_td,rec,rec_tds,rec_yards,rush_att,rush_avg,rush_tds,rush_yards
318,,12.9,,,0,0.0,,,,,,,Albert Wilson,,2.3,0.1,30.2,,,,
319,,11.6,,,0,0.0,,,,,,,Greg Little,,0.1,0.0,1.4,,,,
320,,9.8,,,0,0.1,,,,,,,Keshawn Martin,,3.4,0.2,32.7,,,,
321,,12.3,,,0,0.0,,,,,,,Marqise Lee,,2.0,0.1,24.9,,,,
322,,15.5,,,0,0.0,,,,,,,Jermaine Kearse,,2.7,0.2,42.2,,,,
323,,13.6,,,0,0.0,,,,,,,Jarius Wright,,2.1,0.1,28.0,,,,
324,,12.3,,,0,0.1,,,,,,,Robert Woods,,3.1,0.2,38.5,,,,
325,,9.3,,,0,0.0,,,,,,,Deonte Thompson,,0.1,0.0,0.7,,,,
326,,12.3,,,0,0.3,,,,,,,Griff Whalen,,2.3,0.2,28.0,,,,
327,,13.5,,,0,0.2,,,,,,,Tyler Lockett,,2.7,0.4,36.9,,,,
328,,12.2,,,0,0.0,,,,,,,Justin Hardy,,2.8,0.2,34.1,,,,
329,,11.5,,,0,0.0,,,,,,,Mike Wallace,,3.0,0.2,35.0,,,,
330,,10.3,,,0,0.2,,,,,,,Cole Beasley,,3.0,0.2,31.2,,,,
331,,17.6,,,0,0.0,,,,,,,Malcom Floyd,,2.0,0.2,35.6,,,,
332,,13.2,,,0,0.0,,,,,,,Anquan Boldin,,4.2,0.3,55.9,,,,
333,,12.9,,,0,0.0,,,,,,,Dez Bryant,,4.8,0.6,61.3,,,,
334,,11.5,,,0,0.0,,,,,,,Cameron Meredith,,1.2,0.1,14.2,,,,
335,,11.9,,,0,0.0,,,,,,,Bradley Marquez,,1.1,0.1,13.3,,,,
336,,12.2,,,0,0.0,,,,,,,Mohamed Sanu,,2.6,0.1,32.4,,,,
337,,11.5,,,0,0.0,,,,,,,Harry Douglas,,2.7,0.1,30.7,,,,
338,,13.1,,,0,0.0,,,,,,,Odell Beckham,,6.4,0.7,83.7,,,,
339,,15.5,,,0,0.0,,,,,,,Andre Holmes,,1.4,0.3,21.1,,,,
340,,0.0,,,0,0.0,,,,,,,Tyler Murphy,,0.0,0.0,0.0,,,,
341,,19.8,,,0,0.0,,,,,,,Kenny Britt,,2.0,0.1,40.1,,,,
342,,12.9,,,0,0.2,,,,,,,Martavis Bryant,,3.8,0.3,49.2,,,,
343,,12.1,,,0,0.2,,,,,,,Antonio Brown,,7.8,0.3,94.0,,,,
344,,13.2,,,0,0.1,,,,,,,Demaryius Thomas,,6.2,0.4,82.1,,,,
345,,0.0,,,0,0.0,,,,,,,Matt Hazel,,0.0,0.0,0.0,,,,
346,,12.5,,,0,0.1,,,,,,,Dwayne Harris,,2.4,0.3,29.6,,,,
347,,12.4,,,0,0.0,,,,,,,Bennie Fowler,,0.6,0.0,7.6,,,,
348,,12.6,,,0,0.1,,,,,,,Josh Huff,,1.8,0.3,22.4,,,,
349,,14.7,,,0,0.0,,,,,,,Seth Roberts,,1.1,0.1,16.0,,,,
350,,14.6,,,0,0.0,,,,,,,Jaelen Strong,,1.3,0.2,18.4,,,,
351,,13.5,,,0,0.0,,,,,,,Emmanuel Sanders,,5.1,0.5,69.1,,,,
352,,0.0,,,0,0.0,,,,,,,Chris Matthews,,0.0,0.0,0.0,,,,
353,,13.6,,,0,0.1,,,,,,,Brandon Marshall,,5.2,0.7,70.9,,,,
354,,13.6,,,0,0.0,,,,,,,T.Y. Hilton,,5.5,0.3,75.0,,,,
355,,0.0,,,0,0.0,,,,,,,Saalim Hakim,,0.0,0.0,0.0,,,,
356,,0.0,,,0,0.0,,,,,,,B.J. Daniels,,0.0,0.0,0.0,,,,
357,,17.1,,,0,0.0,,,,,,,Brandon Tate,,0.1,0.0,0.9,,,,
358,,16.2,,,0,0.0,,,,,,,Terrance Williams,,2.9,0.4,46.1,,,,
359,,10.6,,,0,0.0,,,,,,,Chris Conley,,0.9,0.1,10.0,,,,
360,,13.8,,,0,0.0,,,,,,,Ryan Grant,,0.1,0.0,1.2,,,,
361,,14.1,,,0,0.1,,,,,,,Devin Smith,,1.1,0.1,14.8,,,,
362,,13.0,,,0,0.1,,,,,,,Lance Moore,,1.9,0.2,25.3,,,,
363,,12.4,,,0,0.0,,,,,,,Andre Caldwell,,0.8,0.1,9.9,,,,
364,,13.2,,,0,0.0,,,,,,,Rishard Matthews,,3.4,0.2,44.3,,,,
365,,0.0,,,0,0.0,,,,,,,T.J. Graham,,0.0,0.0,0.0,,,,
366,,15.3,,,0,0.0,,,,,,,Dorial Green-Beckham,,2.1,0.3,32.8,,,,
367,,13.2,,,0,0.2,,,,,,,Corey Fuller,,1.6,0.1,21.2,,,,
368,,15.7,,,0,0.0,,,,,,,DeAndre Hopkins,,7.2,0.9,113.0,,,,
369,,9.5,,,0,0.0,,,,,,,Nick Williams,,0.1,0.0,0.7,,,,
370,,24.3,,,0,0.0,,,,,,,Torrey Smith,,1.7,0.3,41.6,,,,
371,,12.3,,,0,0.0,,,,,,,Marques Colston,,3.5,0.1,43.2,,,,
372,,14.4,,,0,0.1,,,,,,,John Brown,,5.3,0.4,76.4,,,,
373,,9.5,,,0,0.1,,,,,,,Tavon Austin,,2.4,0.3,22.5,,,,
374,,0.0,,,0,0.0,,,,,,,De'Andre Presley,,0.0,0.0,0.0,,,,
375,,11.0,,,0,0.1,,,,,,,Jordan Matthews,,5.1,0.2,56.1,,,,
376,,12.8,,,0,0.2,,,,,,,Nelson Agholor,,2.2,0.1,28.9,,,,
377,,13.7,,,0,0.2,,,,,,,A.J. Green,,6.2,0.4,84.7,,,,
378,,13.8,,,0,0.0,,,,,,,Ted Ginn,,2.8,0.3,38.5,,,,
379,,11.1,,,0,0.0,,,,,,,Darrius Heyward-Bey,,1.9,0.1,21.6,,,,
380,,19.6,,,0,0.0,,,,,,,Brice Butler,,0.1,0.0,1.6,,,,
381,,0.0,,,0,0.0,,,,,,,Preston Parker,,0.0,0.0,0.0,,,,
382,,13.9,,,0,0.2,,,,,,,Dontrelle Inman,,2.2,0.1,31.1,,,,
383,,9.5,,,0,0.0,,,,,,,Wes Welker,,2.4,0.1,22.3,,,,
384,,0.0,,,0,0.0,,,,,,,Walt Powell,,0.0,0.0,0.0,,,,
385,,11.3,,,0,0.0,,,,,,,Donte Moncrief,,4.0,0.5,44.7,,,,
386,,0.0,,,0,0.0,,,,,,,T.J. Jones,,0.0,0.0,0.0,,,,
387,,13.2,,,0,0.0,,,,,,,Brandin Cooks,,5.2,0.4,68.8,,,,
388,,16.6,,,0,0.0,,,,,,,James Jones,,3.6,0.8,59.5,,,,
389,,14.6,,,0,0.0,,,,,,,Devin Funchess,,2.4,0.2,34.2,,,,
390,,16.0,,,0,0.1,,,,,,,Travis Benjamin,,3.4,0.4,54.3,,,,
391,,11.5,,,0,0.1,,,,,,,Marc Mariani,,1.2,0.1,13.8,,,,
392,,10.8,,,0,0.0,,,,,,,Brandon LaFell,,4.3,0.2,46.9,,,,
393,,11.3,,,0,0.0,,,,,,,Bruce Ellington,,1.1,0.1,12.4,,,,
394,,8.6,,,0,0.0,,,,,,,Russell Shepard,,0.0,0.0,0.1,,,,
395,,11.8,,,0,0.1,,,,,,,Golden Tate,,5.1,0.2,60.0,,,,
396,,11.1,,,0,0.0,,,,,,,Jamison Crowder,,3.4,0.1,37.6,,,,
397,,0.0,,,0,0.0,,,,,,,Rashad Ross,,0.0,0.0,0.0,,,,
398,,9.9,,,0,0.0,,,,,,,Donteea Dye,,0.0,0.0,0.4,,,,
399,,0.0,,,0,0.0,,,,,,,Eric Weems,,0.0,0.0,0.0,,,,
400,,12.5,,,0,0.1,,,,,,,Quinton Patton,,1.4,0.1,17.3,,,,
401,,12.4,,,0,0.0,,,,,,,Brandon Coleman,,1.6,0.1,20.4,,,,
402,,13.3,,,0,0.2,,,,,,,Willie Snead,,4.2,0.2,56.3,,,,
403,,12.6,,,0,0.0,,,,,,,Marvin Jones,,3.7,0.3,46.7,,,,
404,,,,,,,,,,,,,Pages: 1 2 3 4 All,,,,,,,,
405,,,,,,,,,,,,,Tight Ends Week 12 Standard Stats -- Average,,,,,,,,
406,,,,,,,,,,,,,Receiving,,Misc,,,,,,
407,,Avg,,,FPTS,FL,,,,,,,Player,,Recpt,TD,Yd,,,,
408,,9.6,,,0,0.1,,,,,,,Jason Witten,,4.7,0.3,44.9,,,,
409,,0.0,,,0,0.0,,,,,,,Geoff Swaim,,0.0,0.0,0.0,,,,
410,,9.4,,,0,0.0,,,,,,,Kyle Rudolph,,2.9,0.3,27.2,,,,
411,,0.0,,,0,0.0,,,,,,,Chase Coffman,,0.0,0.0,0.0,,,,
412,,10.5,,,0,0.0,,,,,,,Jacob Tamme,,3.6,0.2,37.9,,,,
413,,11.2,,,0,0.0,,,,,,,Charles Clay,,3.5,0.2,39.7,,,,
414,,12.1,,,0,0.0,,,,,,,Delanie Walker,,3.5,0.3,41.9,,,,
415,,0.0,,,0,0.0,,,,,,,Gabe Holmes,,0.0,0.0,0.0,,,,
416,,9.8,,,0,0.0,,,,,,,Vance McDonald,,1.5,0.1,14.6,,,,
417,,11.2,,,0,0.0,,,,,,,Brandon Myers,,1.1,0.1,12.3,,,,
418,,10.7,,,0,0.1,,,,,,,Antonio Gates,,4.6,0.4,49.1,,,,
419,,9.6,,,0,0.0,,,,,,,Jake Stoneburner,,2.1,0.3,20.2,,,,
420,,11.5,,,0,0.1,,,,,,,Jared Cook,,2.3,0.1,26.7,,,,
421,,12.3,,,0,0.0,,,,,,,Cameron Brate,,1.1,0.2,13.7,,,,
422,,10.3,,,0,0.1,,,,,,,Will Tye,,3.0,0.2,30.9,,,,
423,,12.3,,,0,0.0,,,,,,,Joseph Fauria,,0.1,0.0,0.7,,,,
424,,11.6,,,0,0.0,,,,,,,Garrett Graham,,0.1,0.0,0.9,,,,
425,,8.9,,,0,0.1,,,,,,,Heath Miller,,3.7,0.1,33.0,,,,
426,,6.7,,,0,0.0,,,,,,,Michael Hoomanawanui,,0.1,0.0,0.7,,,,
427,,13.7,,,0,0.0,,,,,,,Jimmy Graham,,4.2,0.5,58.2,,,,
428,,7.2,,,0,0.0,,,,,,,MyCole Pruitt,,0.1,0.0,0.4,,,,
429,,12.0,,,0,0.0,,,,,,,Rob Gronkowski,,5.2,0.5,62.2,,,,
430,,11.5,,,0,0.0,,,,,,,Jim Dray,,1.8,0.1,20.4,,,,
431,,6.5,,,0,0.0,,,,,,,Jack Doyle,,0.1,0.0,0.5,,,,
432,,5.9,,,0,0.0,,,,,,,Cory Harkey,,0.0,0.0,0.2,,,,
433,,10.4,,,0,0.0,,,,,,,Julius Thomas,,3.7,0.5,38.3,,,,
434,,11.1,,,0,0.0,,,,,,,David Johnson,,0.0,0.0,0.4,,,,
435,,15.4,,,0,0.0,,,,,,,Jeff Cumberland,,0.1,0.0,0.9,,,,
436,,9.8,,,0,0.2,,,,,,,Gavin Escobar,,1.8,0.2,18.0,,,,
437,,11.9,,,0,0.0,,,,,,,Ladarius Green,,2.5,0.3,30.1,,,,
438,,17.9,,,0,0.0,,,,,,,Vernon Davis,,2.1,0.3,37.5,,,,
439,,14.8,,,0,0.0,,,,,,,Gary Barnidge,,4.0,0.6,59.3,,,,
440,,9.8,,,0,0.0,,,,,,,Josh Hill,,2.5,0.2,24.2,,,,
441,,0.0,,,0,0.0,,,,,,,Trey Burton,,0.0,0.0,0.0,,,,
442,,14.2,,,0,0.0,,,,,,,Chris Gragg,,0.1,0.0,1.2,,,,
443,,8.8,,,0,0.0,,,,,,,Richard Rodgers,,3.0,0.4,26.7,,,,
444,,0.0,,,0,0.0,,,,,,,Kyle Miller,,0.0,0.0,0.0,,,,
445,,9.9,,,0,0.0,,,,,,,Maxx Williams,,2.2,0.1,21.8,,,,
446,,0.0,,,0,0.0,,,,,,,C.J. Uzomah,,0.0,0.0,0.0,,,,
447,,9.6,,,0,0.0,,,,,,,Levine Toilolo,,2.4,0.1,22.8,,,,
448,,10.0,,,0,0.0,,,,,,,Anthony McCoy,,0.0,0.0,0.5,,,,
449,,9.6,,,0,0.0,,,,,,,Lance Kendricks,,1.5,0.3,14.3,,,,
450,,10.8,,,0,0.0,,,,,,,Kellen Davis,,1.6,0.2,16.8,,,,
451,,13.4,,,0,0.0,,,,,,,Crockett Gillmore,,3.2,0.4,43.0,,,,
452,,9.9,,,0,0.0,,,,,,,Lee Smith,,1.5,0.1,15.2,,,,
453,,11.0,,,0,0.0,,,,,,,Tyler Eifert,,4.9,0.7,54.4,,,,
454,,9.9,,,0,0.0,,,,,,,Jermaine Gresham,,1.5,0.1,14.9,,,,
455,,11.4,,,0,0.0,,,,,,,Ryan Griffin,,1.7,0.2,19.3,,,,
456,,0.0,,,0,0.0,,,,,,,E.J. Bibbs,,0.0,0.0,0.0,,,,
457,,9.9,,,0,0.0,,,,,,,Tyler Kroft,,0.0,0.0,0.2,,,,
458,,11.8,,,0,0.0,,,,,,,Jordan Cameron,,2.3,0.1,27.2,,,,
459,,6.8,,,0,0.0,,,,,,,Matthew Mulligan,,0.0,0.0,0.3,,,,
460,,7.2,,,0,0.0,,,,,,,Jesse James,,0.0,0.0,0.3,,,,
461,,11.0,,,0,0.0,,,,,,,Owen Daniels,,1.5,0.2,16.9,,,,
462,,13.2,,,0,0.0,,,,,,,Zach Miller,,4.4,0.8,57.8,,,,
463,,10.2,,,0,0.0,,,,,,,Ed Dickson,,1.7,0.1,17.7,,,,
464,,6.0,,,0,0.0,,,,,,,Malcolm Johnson,,0.0,0.0,0.2,,,,
465,,12.4,,,0,0.0,,,,,,,Marcedes Lewis,,0.9,0.1,11.3,,,,
466,,9.3,,,0,0.0,,,,,,,Rhett Ellison,,1.6,0.3,15.2,,,,
467,,9.8,,,0,0.0,,,,,,,Virgil Green,,1.4,0.1,13.5,,,,
468,,10.8,,,0,0.0,,,,,,,Brandon Williams,,0.0,0.0,0.1,,,,
469,,0.0,,,0,0.0,,,,,,,Sean McGrath,,0.0,0.0,0.0,,,,
470,,0.0,,,0,0.0,,,,,,,Phillip Supernaw,,0.0,0.0,0.0,,,,
471,,11.6,,,0,0.0,,,,,,,Darren Fells,,1.6,0.3,19.2,,,,
472,,0.0,,,0,0.0,,,,,,,Kennard Backman,,0.0,0.0,0.0,,,,
473,,10.4,,,0,0.0,,,,,,,Brandon Pettigrew,,1.6,0.1,16.9,,,,
474,,14.1,,,0,0.0,,,,,,,Luke Willson,,1.8,0.1,25.3,,,,
475,,10.4,,,0,0.0,,,,,,,Timothy Wright,,0.1,0.0,1.2,,,,
476,,11.3,,,0,0.0,,,,,,,Anthony Fasano,,1.5,0.2,17.1,,,,
477,,11.3,,,0,0.1,,,,,,,Benjamin Watson,,3.4,0.2,38.3,,,,
478,,8.5,,,0,0.0,,,,,,,Matt Spaeth,,0.0,0.0,0.4,,,,
479,,6.0,,,0,0.0,,,,,,,John Phillips,,0.1,0.0,0.4,,,,
480,,9.9,,,0,0.0,,,,,,,Clive Walford,,1.5,0.2,15.2,,,,
481,,11.4,,,0,0.2,,,,,,,C.J. Fiedorowicz,,1.7,0.2,19.3,,,,
482,,10.5,,,0,0.0,,,,,,,Derek Carrier,,1.8,0.1,18.4,,,,
483,,0.0,,,0,0.0,,,,,,,Nick O'Leary,,0.0,0.0,0.0,,,,
484,,7.2,,,0,0.0,,,,,,,Luke Stocker,,0.1,0.0,0.5,,,,
485,,9.4,,,0,0.0,,,,,,,Mychal Rivera,,2.1,0.1,19.3,,,,
486,,12.0,,,0,0.0,,,,,,,Clay Harbor,,0.1,0.0,1.3,,,,
487,,14.2,,,0,0.1,,,,,,,Brent Celek,,2.4,0.2,33.7,,,,
488,,0.0,,,0,0.0,,,,,,,Brian Parker,,0.0,0.0,0.0,,,,
489,,0.0,,,0,0.0,,,,,,,Cooper Helfet,,0.0,0.0,0.0,,,,
490,,12.7,,,0,0.0,,,,,,,Greg Olsen,,5.2,0.4,65.8,,,,
491,,9.1,,,0,0.2,,,,,,,Jordan Reed,,5.0,0.5,45.6,,,,
492,,10.5,,,0,0.0,,,,,,,Garrett Celek,,1.9,0.3,20.3,,,,
493,,11.7,,,0,0.2,,,,,,,Travis Kelce,,4.2,0.5,49.1,,,,
494,,12.8,,,0,0.0,,,,,,,Eric Ebron,,3.6,0.5,45.7,,,,
495,,0.0,,,0,0.0,,,,,,,Mitchell Henry,,0.0,0.0,0.0,,,,
496,,9.8,,,0,0.0,,,,,,,Dion Sims,,1.6,0.1,16.1,,,,
497,,11.1,,,0,0.0,,,,,,,Craig Stevens,,0.1,0.0,0.6,,,,
498,,6.0,,,0,0.0,,,,,,,James Hanna,,0.0,0.0,0.3,,,,
499,,8.4,,,0,0.0,,,,,,,Scott Chandler,,2.4,0.1,20.3,,,,
500,,8.5,,,0,0.0,,,,,,,Troy Niklas,,0.0,0.0,0.4,,,,
501,,8.3,,,0,0.0,,,,,,,Nic Jacobs,,0.0,0.0,0.2,,,,
502,,10.3,,,0,0.0,,,,,,,Ryan Hewitt,,1.0,0.1,9.9,,,,
503,,10.2,,,0,0.0,,,,,,,Dwayne Allen,,2.1,0.3,21.9,,,,
504,,10.7,,,0,0.0,,,,,,,Coby Fleener,,3.8,0.3,40.0,,,,
505,,0.0,,,0,0.0,,,,,,,James Casey,,0.0,0.0,0.0,,,,
506,,9.6,,,0,0.0,,,,,,,Nick Boyle,,1.9,0.1,17.8,,,,
507,,0.0,,,0,0.0,,,,,,,Khari Lee,,0.0,0.0,0.0,,,,
508,,9.0,,,0,0.0,,,,,,,Jerome Cunningham,,0.1,0.0,0.6,,,,
509,,9.1,,,0,0.0,,,,,,,Demetrius Harris,,0.1,0.0,0.5,,,,
510,,0.0,,,0,0.0,,,,,,,Blake Bell,,0.0,0.0,0.0,,,,
511,,,,,,,,,,,,,Pages: 1 2 3 All,,,,,,,,
